Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;"""K4 V"" // Yellow-white";Outer Rim;Arkanis Sector;Ea;Geonosis system;Geonosis, Abyssissa;644.96;-673.297;;http://starwars.wikia.com/wiki/Geonosis, https://starwars.fandom.com/wiki/Abyssissa ;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Geonosis_system;R-16;479
Star;;Outer Rim;Greater Javin, Anoat sector;;Gerrenthum system;Gerrenthum;-90.242;-840.709;;http://starwars.wikia.com/wiki/Gerrenthum;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Greater_Javin, https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Gerrenthum_system/Legends;K-18;381
Star;;Outer Rim;Calaron Sector;;Gestrex system;Gestrex III;862.563;52.26;;https://starwars.fandom.com/wiki/Gestrex_III;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calaron_sector;https://starwars.fandom.com/wiki/Gestrex_system;T-9;943
Star;;Outer Rim Territories, New Territories;Atrivis Sector;;Gibbela system;Gibbela;32.679;460.053;;http://starwars.wikia.com/wiki/Gibbela;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Gibbela_system;L-5;832
Star;;Outer Rim;Tynquay Sector;;Gigor system;Gigor;629.103;558.045;;http://starwars.wikia.com/wiki/Gigor;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tynquay_sector;https://starwars.fandom.com/wiki/Gigor_system;R-4;757
Star;;Outer Rim;Gordian Reach;;Glade system;Glade;491.554;413.44;;http://starwars.wikia.com/wiki/Glade;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Glade_system;P-5;583
Star;;Outer Rim;Baxel Sector;;Glottal system;Glottal;926.929;-151.996;;http://starwars.wikia.com/wiki/Glottal;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Baxel_sector;https://starwars.fandom.com/wiki/Glottal_system;U-11;950
Star;;Outer Rim;Hook Nebula;;Godo system;Godo;382.886;-810.622;;https://starwars.fandom.com/wiki/Godo;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Hook_Nebula;https://starwars.fandom.com/wiki/Godo_system;O-18;2986
Star;;Outer Rim;Fath Sector;;Gonmore system;Gonmore;-27.995;361.353;;http://starwars.wikia.com/wiki/Gonmore;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Fath_sector;https://starwars.fandom.com/wiki/Gonmore_system;K-6;1748
Star;;Outer Rim;Arkanis Sector;;Gorno system;Gorno;627.069;-720.659;;http://starwars.wikia.com/wiki/Gorno;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Gorno_system;R-17;498
Star;;Outer Rim Territories, New Territories;Raioballo sector, Anx Space;;Gravlex Med system;Gravlex Med;68.077;561.19;;http://starwars.wikia.com/wiki/Gravlex_Med;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;https://starwars.fandom.com/wiki/Raioballo_sector/Legends, https://starwars.fandom.com/wiki/Anx_Space;https://starwars.fandom.com/wiki/Gravlex_Med_system;L-4;705
Star;;Outer Rim;Gree Enclave;;Gree system;Gree;5.622;709.425;;http://starwars.wikia.com/wiki/Gree;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gree_Enclave;https://starwars.fandom.com/wiki/Gree_system;L-2;1022
Star;;Outer Rim;Gordian Reach;;Gulvitch system;Gulvitch;505.235;369.083;;http://starwars.wikia.com/wiki/Gulvitch;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Gulvitch_system;Q-6;610
Star;;Outer Rim;Kriz Sector;;Gunthar system;Taul;-110.947;-878.579;;http://starwars.wikia.com/wiki/Taul;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kriz_sector;https://starwars.fandom.com/wiki/Gunthar_system;J-18;2120
Star;;Outer Rim;Trilon Sector;Rek;Guter Wade system;Rattatak;-370.046;-608.826;;http://starwars.wikia.com/wiki/Rattatak;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Trilon_sector;https://starwars.fandom.com/wiki/Guter_Wade_system;H-16;283
Star;;Outer Rim;Clacis Sector;;Gwori system;Gwori;-4.625;520.977;;http://starwars.wikia.com/wiki/Gwori;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Gwori_system;K-4;673
Star;;Outer Rim;Quelii Sector;;Halmad system;Halmad;289.352;333.662;;http://starwars.wikia.com/wiki/Halmad;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Quelii_sector;https://starwars.fandom.com/wiki/Halmad_system;N-6;982
Star;;Outer Rim;Phelleem Sector;;Handooine system;Handooine;736.407;248.899;;http://starwars.wikia.com/wiki/Handooine;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Phelleem_sector;https://starwars.fandom.com/wiki/Handooine_system;S-7;1003
Star;;Outer Rim;Belsmuth Sector;;Harloen system;Harloen;328.417;330.832;;http://starwars.wikia.com/wiki/Harloen;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Belsmuth_sector;https://starwars.fandom.com/wiki/Harloen_system;O-6;992
Star;;Outer Rim;Albarrio Sector;;Haverling system;Haverling;-32.302;478.151;;http://starwars.wikia.com/wiki/Haverling;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;https://starwars.fandom.com/wiki/Haverling_system;K-5;859
Star;;Outer Rim;Arkanis Sector;;Heffrin system;Heffrin;645.987;-718.626;;http://starwars.wikia.com/wiki/Heffrin;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Heffrin_system;R-17;505
Star;;Outer Rim Territories, The Slice;Abrion Sector;;Hefi system;Hefi;721.162;-575.781;;https://starwars.fandom.com/wiki/Hefi;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Hefi_system;S-15;3059
Star;;Outer Rim;Dalonbian Sector;;Helska system;Helska;50.236;731.167;;http://starwars.wikia.com/wiki/Helska;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dalonbian_sector;https://starwars.fandom.com/wiki/Helska_system;L-2;646
Star;;Outer Rim Territories, New Territories;Atrivis Sector;;Hethar system;Hethar;92.352;457.989;;http://starwars.wikia.com/wiki/Hethar;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Hethar_system;L-5;836
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Javin sector, Mugaari Space;;High Chunah system;High Chunah;-84.569;-825.744;;http://starwars.wikia.com/wiki/High_Chunah;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Javin_sector, https://starwars.fandom.com/wiki/Mugaari_Space/Legends;https://starwars.fandom.com/wiki/High_Chunah_system;K-18;389
Star;;Outer Rim Territories, Tingel Arm;Corporate Sector;;Hiit system;Hiit;712.531;625.55;;http://starwars.wikia.com/wiki/Hiit;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tingel_Arm/Legends;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Hiit_system;S-3;547
Star;;Outer Rim;Thesme Sector;;Hijado system;Hijado;357.642;369.746;;http://starwars.wikia.com/wiki/Hijado;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thesme_sector;https://starwars.fandom.com/wiki/Hijado_system;O-6;632
Star;;Outer Rim;Calamari Sector;;Hinakuu system;Hinakuu;945.812;304.853;;http://starwars.wikia.com/wiki/Hinakuu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Hinakuu_system;U-6;869
Star;;Outer Rim;Abrion Sector;;Hishyim system;Hishyim;707.462;-509.892;;http://starwars.wikia.com/wiki/Hishyim;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Hishyim_system;S-15;969
Star;;Outer Rim;Kessel Sector;Honoghr;Honoghr system;Honoghr;847.744;-29.564;;http://starwars.wikia.com/wiki/Honoghr;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kessel_sector;https://starwars.fandom.com/wiki/Honoghr_system;T-10;995
Star;// red (yellow-orange?);Outer Rim Territories, Stygian Caldera;Esstran sector, Sith Worlds;Horuset;Horuset System/Korriban System;Korriban;616.975;466.096;;http://starwars.wikia.com/wiki/Korriban;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Stygian_Caldera;https://starwars.fandom.com/wiki/Esstran_sector/Legends, https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Horuset_system;R-5;732
Star;;Outer Rim;Atrivis Sector;;Horuz system ;Horuz;71.159;469.923;;http://starwars.wikia.com/wiki/Horuz;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Horuz_system;L-5;826
Star;;Outer Rim;The Centrality;Hosrel;Hosrel system;Hosrel XI;930.695;135.415;;https://starwars.fandom.com/wiki/Hosrel_XI;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Hosrel_system;U-8;910
Star;"""B1 V"" // blue-white star";Outer Rim Territories, Greater Javin;Anoat sector;Hoth;Hoth system;Hoth;-94.755;-858.69;;http://starwars.wikia.com/wiki/Hoth;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector/Legends;https://starwars.fandom.com/wiki/Hoth_system;K-18;383
Star;;Outer Rim Territories, Outer Zuma;Zuma sector, Sugai sector;;Houche system;Houche;-345.631;-627.034;;http://starwars.wikia.com/wiki/Houche;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Outer_Zuma;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Sugai_sector;https://starwars.fandom.com/wiki/Houche_system;H-16;286
Star;;Outer Rim;Arkanis Sector;;Huldamun system;Huldamun;625.099;-708.077;;http://starwars.wikia.com/wiki/Huldamun;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Huldamun_system;R-17;500
Star;;Outer Rim;Kalamith Sector;;Hynah system;Hynah;396.768;425.869;;http://starwars.wikia.com/wiki/Hynah;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kalamith_sector;https://starwars.fandom.com/wiki/Hynah_system;O-5;625
Star;// blue-white star;Outer Rim;Ferra Sector;Hypori;Hypori system;Hypori;724.532;-645.211;;http://starwars.wikia.com/wiki/Hypori;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Ferra_sector;https://starwars.fandom.com/wiki/Hypori_system;S-16;515
Star;;Outer Rim Territories, New Territories;Mieru'kar Sector;;Ibanjji system;Ibanjji;293.474;582.581;;http://starwars.wikia.com/wiki/Ibanjji;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;https://starwars.fandom.com/wiki/Mieru%27kar_sector;https://starwars.fandom.com/wiki/Ibanjji_system;N-4;712
Star;P;Outer Rim Territories, Extrictarium Nebula;Ash Worlds;;Iego system;Iego;827.649;249.558;;http://starwars.wikia.com/wiki/Iego;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Extrictarium_Nebula;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/Iego_system;T-7;882
Star;// Yellow;Outer Rim;Sanbra Sector;Ileenium;Ileenium system;D'Qar;337.759;-785.103;;http://starwars.wikia.com/wiki/D%27Qar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sanbra_sector;https://starwars.fandom.com/wiki/Ileenium_system;O-17;2035
Star;;Outer Rim;Mortex Sector;;Iliabath system;Iliabath;676.35;524.589;;http://starwars.wikia.com/wiki/Iliabath;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mortex_sector;https://starwars.fandom.com/wiki/Iliabath_system;R-4;717
Star;;Outer Rim;Herios Sector;;Illarreen system;Illarreen;884.68;-613.243;;http://starwars.wikia.com/wiki/Illarreen;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Herios_sector;https://starwars.fandom.com/wiki/Illarreen_system;T-16;519
Star;;Outer Rim;Dantus sector, Dreighton Nebula;;Imdaar system;Imdaar;-132.459;359.649;;https://starwars.fandom.com/wiki/Imdaar;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Dantus_sector, https://starwars.fandom.com/wiki/Dreighton_Nebula;https://starwars.fandom.com/wiki/Imdaar_system;J-6;3122
Star;;Outer Rim;Kallea Sector;;Imynusoph system;Imynusoph;-105.409;-1124.192;;http://starwars.wikia.com/wiki/Imynusoph;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kallea_sector;https://starwars.fandom.com/wiki/Imynusoph_system;J-21;315
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Yarith sector;;Indellian system;Indellian;-90.985;-845.786;;http://starwars.wikia.com/wiki/Indellian;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Yarith_sector/Legends;https://starwars.fandom.com/wiki/Indellian_system;K-18;409
Star;;Outer Rim;Rolion Sector;;Indu San system;Indu San;541.139;278.517;;http://starwars.wikia.com/wiki/Indu_San;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rolion_sector;https://starwars.fandom.com/wiki/Indu_San_system;Q-7;639
Star;;Outer Rim;Abrion Sector;;Intuci system;Intuci;734.391;-587.952;;https://starwars.fandom.com/wiki/Intuci;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Intuci_system;S-15;3134
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Anoat sector;;Ione system;Ione;-87.474;-858.066;;http://starwars.wikia.com/wiki/Ione;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Anoat_sector/Legends;https://starwars.fandom.com/wiki/Ione_system;K-18;415
Star;;Outer Rim Territories, Imperial Space;Iotran Expanse;;Iotran system;Iotra;747.345;110.609;;http://starwars.wikia.com/wiki/Iotra;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Imperial_Space;https://starwars.fandom.com/wiki/Iotran_Expanse;https://starwars.fandom.com/wiki/Iotran_system;S-8;929
Star;;Outer Rim;Atrivis Sector;;Iridium system;Iridium;59.35;440.439;;http://starwars.wikia.com/wiki/Iridium;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Iridium_system;L-5;831
Star;;Outer Rim Territories;Greater Javin, Yarith sector;;Isde Naha system;Isde Naha;-82.437;-890.816;;http://starwars.wikia.com/wiki/Isde_Naha;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Yarith_sector/Legends;https://starwars.fandom.com/wiki/Isde_Naha_system;K-18;384
Star;;Outer Rim Territories, New Territories;Cassander sector, Tendrannan sector;;Isiring system;Isiring;-3.93;423.47;;http://starwars.wikia.com/wiki/Isiring;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;https://starwars.fandom.com/wiki/Cassander_sector/Legends, https://starwars.fandom.com/wiki/Tendrannan_sector;https://starwars.fandom.com/wiki/Isiring_system;K-5;823
Star;;Outer Rim;Anoat Sector;;Isis system;Gutretee;-82.09;-863.11;;https://starwars.fandom.com/wiki/Gutretee_(planet);http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Isis_system;K-18;419
Star;// white dwarf primary;Outer Rim Territories, Greater Javin;Anoat Sector;Ison;Ison system;Ison;-91.156;-861.241;;http://starwars.wikia.com/wiki/Ison;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ison_system;K-18;413
Star;;Outer Rim;Corporate Sector;;Issagra system;Issagra;747.616;595.418;;http://starwars.wikia.com/wiki/Issagra;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Issagra_system;S-4;563
Star;;Outer Rim;Arkanis Sector;;Issor system/Trulalis system;Issor;622.577;-701.044;;http://starwars.wikia.com/wiki/Issor;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Issor_system;R-17;499
Nebula;;Outer Rim;Anoat Sector;;Ivax Nebula;;-84.924;-838.073;;https://starwars.fandom.com/wiki/Ivax_Nebula;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ivax_Nebula;K-18;392
Nebula;;Outer Rim Territories;Anoat sector;;Ivax Nebula (arbitrary centered on burning konn);;-81.706;-858.899;;https://starwars.fandom.com/wiki/Ivax_Nebula;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ivax_Nebula;K-18;
Star;;Outer Rim;Phelleem Sector;Jabiim;Jabiim system;Jabiim;755.185;227.579;;http://starwars.wikia.com/wiki/Jabiim;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Phelleem_sector;https://starwars.fandom.com/wiki/Jabiim_system;S-7;1004
Star;;Outer Rim;Obtrexta Sector;;Jaemus system;Jaemus;-86.043;587.795;;http://starwars.wikia.com/wiki/Jaemus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Obtrexta_sector;https://starwars.fandom.com/wiki/Jaemus_system;K-4;678
Star;F9 V;Outer Rim;Esstran Sector;;Jaga's Cluster system/Jagomir system (assumed);Jagomir;579.813;464.877;;http://starwars.wikia.com/wiki/Jagomir;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Esstran_sector;https://starwars.fandom.com/wiki/Jaga%27s_Cluster;Q-5;2106
Star;;Outer Rim;Esstran sector, Sith Worlds;;Jaguada system;Jaguada;639.337;490.264;;http://starwars.wikia.com/wiki/Jaguada;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Esstran_sector, https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Jaguada_system;R-5;738
Star;;Outer Rim Territories, Greater Tion, Tion Cluster;Allied Tion Sector;;Jaminere system;Jaminere;763.87;372.235;;http://starwars.wikia.com/wiki/Jaminere;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Jaminere_system;S-6;794
Star;;Outer Rim Territories, Greater Tion;Indrexu Sector;;Janodral Mizar system;Janodral Mizar;735.65;425.795;;http://starwars.wikia.com/wiki/Janodral_Mizar;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion;http://starwars.wikia.com/wiki/Indrexu_sector;https://starwars.fandom.com/wiki/Janodral_Mizar_system;S-5;772
Star;;Outer Rim Territories, Greater Javin;Javin Sector;;Javin system;Javin;-82.324;-811.505;;http://starwars.wikia.com/wiki/Javin;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;http://starwars.wikia.com/wiki/Javin_sector;https://starwars.fandom.com/wiki/Javin_system;K-18;385
